latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.51006,75.88172,330.1,0.46,0.47,2019-07-02,0730,N,VIIRS,l,1.0NRT,302.3,1.7,D
33.09504,74.42541,335.3,0.51,0.49,2019-07-02,0730,N,VIIRS,l,1.0NRT,305.4,4.8,D
33.08724,74.36879,335.8,0.52,0.5,2019-07-02,0730,N,VIIRS,n,1.0NRT,304.7,7.4,D
33.16323,74.79855,340,0.49,0.48,2019-07-02,0730,N,VIIRS,n,1.0NRT,305.1,4.4,D
31.04381,75.29202,333.4,0.51,0.49,2019-07-02,0730,N,VIIRS,n,1.0NRT,299.7,3.5,D
30.99794,75.54362,332.8,0.49,0.49,2019-07-02,0730,N,VIIRS,n,1.0NRT,298.5,2.3,D
33.08607,74.36352,352,0.52,0.5,2019-07-02,0730,N,VIIRS,n,1.0NRT,306,7.4,D
31.03606,75.29984,333.8,0.51,0.49,2019-07-02,0730,N,VIIRS,n,1.0NRT,299.8,3.3,D
32.53788,75.6761,331.5,0.45,0.47,2019-07-02,0730,N,VIIRS,l,1.0NRT,306,2.2,D
27.39988,71.05788,348.4,0.49,0.65,2019-07-02,0906,N,VIIRS,n,1.0NRT,303.8,5.3,D
27.39901,71.06094,345.3,0.49,0.65,2019-07-02,0906,N,VIIRS,n,1.0NRT,303.6,7.1,D
30.97363,77.83627,322,0.34,0.56,2019-07-02,1954,N,VIIRS,n,1.0NRT,289.3,2.9,N
13.23322,79.29544,322.6,0.51,0.41,2019-07-02,1954,N,VIIRS,n,1.0NRT,272.4,3.1,N
23.72204,86.44334,301.7,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.4,0.8,N
27.46784,95.42133,316.1,0.57,0.52,2019-07-02,1954,N,VIIRS,n,1.0NRT,278.8,1.4,N
33.33183,74.18549,303.7,0.59,0.7,2019-07-02,1954,N,VIIRS,n,1.0NRT,288.5,1.2,N
23.74606,86.42078,300.1,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.1,1,N
23.72264,86.43958,299.2,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.8,1.2,N
26.64234,79.4805,312,0.49,0.48,2019-07-02,1954,N,VIIRS,n,1.0NRT,280.7,2.4,N
23.36105,83.22304,343.2,0.43,0.38,2019-07-02,1954,N,VIIRS,n,1.0NRT,289.5,3.8,N
33.05373,74.18547,306.1,0.59,0.7,2019-07-02,1954,N,VIIRS,n,1.0NRT,288.6,2.4,N
23.68916,87.10073,311.4,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,290.6,2.2,N
24.92415,84.15705,306.2,0.41,0.37,2019-07-02,1954,N,VIIRS,n,1.0NRT,286.6,0.7,N
23.75327,86.41827,300.8,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.5,0.7,N
31.04833,77.82114,307.1,0.35,0.56,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.7,1,N
23.72534,86.44397,306.1,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,288,0.6,N
23.35756,83.22245,304.2,0.43,0.38,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.2,3.8,N
32.66101,76.09052,301,0.45,0.63,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.8,0.6,N
30.81356,78.26178,300.8,0.32,0.55,2019-07-02,1954,N,VIIRS,n,1.0NRT,286,1.5,N
26.64435,79.4782,308.4,0.49,0.49,2019-07-02,1954,N,VIIRS,n,1.0NRT,281.6,1.3,N
29.46056,76.88792,306.2,0.38,0.59,2019-07-02,1954,N,VIIRS,n,1.0NRT,276.7,0.5,N
23.74996,86.41766,299.5,0.39,0.36,2019-07-02,1954,N,VIIRS,n,1.0NRT,287.4,0.7,N
33.20925,74.19567,319.8,0.59,0.7,2019-07-02,1954,N,VIIRS,n,1.0NRT,288.8,3.7,N
33.29065,74.10528,306.5,0.6,0.7,2019-07-02,1954,N,VIIRS,n,1.0NRT,289.4,2,N
33.05448,74.18925,304.9,0.59,0.7,2019-07-02,1954,N,VIIRS,n,1.0NRT,288.3,2.2,N
33.11596,74.85839,303.9,0.4,0.6,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.6,1,N
32.52299,75.61658,304.8,0.46,0.63,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.4,1,N
32.52448,75.61092,310.3,0.46,0.63,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.7,2,N
32.77314,75.46115,301.9,0.44,0.62,2019-07-02,2130,N,VIIRS,n,1.0NRT,288.5,1.6,N
32.77234,75.46422,304.4,0.44,0.62,2019-07-02,2130,N,VIIRS,n,1.0NRT,288.6,1.2,N
33.05409,74.1889,315.6,0.37,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,291.3,3.3,N
33.05501,74.18527,319.8,0.37,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,291.4,4.3,N
33.21432,74.19498,305,0.37,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.6,2.3,N
32.96587,75.21755,301.2,0.42,0.61,2019-07-02,2130,N,VIIRS,n,1.0NRT,288.1,0.6,N
32.91541,74.89042,310.4,0.41,0.6,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.2,3.2,N
32.91436,74.89452,316.3,0.41,0.6,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.4,3.3,N
31.36844,76.35957,310.2,0.53,0.67,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.6,1.6,N
31.36643,76.3589,309.3,0.53,0.67,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.1,2,N
33.2081,74.19741,318.8,0.37,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,291.2,3.5,N
33.21342,74.19859,319.2,0.37,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,291,2.3,N
33.33231,74.18672,303.8,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,290.4,0.9,N
33.39495,74.20148,304.4,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.6,0.9,N
33.40037,74.20221,304.6,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.7,0.8,N
33.40111,74.19927,308,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.9,0.8,N
33.40578,74.20292,302.3,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.1,0.8,N
33.41101,74.20438,303.5,0.36,0.58,2019-07-02,2130,N,VIIRS,n,1.0NRT,289.1,0.7,N
30.98957,77.84907,313.8,0.66,0.73,2019-07-02,2130,N,VIIRS,n,1.0NRT,285.8,2.2,N
30.99062,77.84539,306.5,0.66,0.73,2019-07-02,2130,N,VIIRS,n,1.0NRT,286.1,2.2,N
22.3158,69.86207,306,0.35,0.57,2019-07-02,2136,N,VIIRS,n,1.0NRT,281,1.7,N
23.72284,86.44176,340.6,0.47,0.39,2019-07-03,0706,N,VIIRS,n,1.0NRT,292,9,D
11.26775,79.52621,367,0.68,0.74,2019-07-03,0706,N,VIIRS,l,1.0NRT,288.6,19,D
11.26833,79.52994,367,0.68,0.74,2019-07-03,0706,N,VIIRS,h,1.0NRT,291.4,13,D
26.95907,83.43417,337.9,0.39,0.44,2019-07-03,0706,N,VIIRS,n,1.0NRT,288.7,4.9,D
22.80611,93.08499,334.6,0.44,0.38,2019-07-03,0706,N,VIIRS,n,1.0NRT,296.6,4.1,D
11.26702,79.52363,337.7,0.68,0.74,2019-07-03,0706,N,VIIRS,n,1.0NRT,287.5,13,D
24.08594,91.71571,333.1,0.41,0.37,2019-07-03,0706,N,VIIRS,n,1.0NRT,295.3,3.6,D
23.77789,86.3896,330.8,0.47,0.4,2019-07-03,0706,N,VIIRS,l,1.0NRT,291.7,9,D
11.26903,79.53257,337.7,0.68,0.74,2019-07-03,0706,N,VIIRS,n,1.0NRT,291.4,17.8,D
23.72644,86.44102,339.7,0.47,0.39,2019-07-03,0706,N,VIIRS,n,1.0NRT,289.1,8.9,D
31.20111,75.40255,331.2,0.46,0.64,2019-07-03,0712,N,VIIRS,n,1.0NRT,291.8,3.5,D
32.03884,75.76536,333,0.42,0.61,2019-07-03,0712,N,VIIRS,n,1.0NRT,294.2,4.3,D
31.29908,75.66365,333.3,0.44,0.63,2019-07-03,0712,N,VIIRS,n,1.0NRT,292.4,2.8,D
30.28309,77.19936,341.5,0.38,0.59,2019-07-03,0712,N,VIIRS,n,1.0NRT,289.5,1.4,D
30.55672,78.281,331,0.33,0.55,2019-07-03,0712,N,VIIRS,n,1.0NRT,291.7,4.7,D
30.6038,78.18632,330.3,0.33,0.55,2019-07-03,0712,N,VIIRS,n,1.0NRT,292.1,4.2,D
30.8608,77.87258,331.2,0.34,0.56,2019-07-03,0712,N,VIIRS,n,1.0NRT,295.2,2.3,D
30.28411,77.19859,343.1,0.38,0.59,2019-07-03,0712,N,VIIRS,n,1.0NRT,287.7,4.2,D
30.81768,78.13724,331.7,0.33,0.55,2019-07-03,0712,N,VIIRS,n,1.0NRT,294,1.6,D
11.28258,78.73501,339.4,0.5,0.65,2019-07-03,0842,N,VIIRS,n,1.0NRT,293.5,5.6,D
11.27664,78.73692,367,0.5,0.65,2019-07-03,0842,N,VIIRS,h,1.0NRT,295.1,12.1,D
11.25755,78.62879,367,0.49,0.65,2019-07-03,0842,N,VIIRS,h,1.0NRT,294.3,18.8,D
11.07907,78.90189,339,0.5,0.66,2019-07-03,0842,N,VIIRS,n,1.0NRT,299.3,4.5,D
11.29203,78.70169,341.6,0.49,0.65,2019-07-03,0842,N,VIIRS,n,1.0NRT,294.1,7.8,D
11.29075,78.70038,345,0.49,0.65,2019-07-03,0842,N,VIIRS,n,1.0NRT,294.4,6.8,D
31.26946,75.99632,338.5,0.54,0.68,2019-07-03,0848,N,VIIRS,n,1.0NRT,290.8,7,D
31.26742,75.06101,345.8,0.48,0.64,2019-07-03,0848,N,VIIRS,n,1.0NRT,292.9,15.9,D
31.11322,74.67787,338.9,0.45,0.63,2019-07-03,0848,N,VIIRS,n,1.0NRT,293.5,4.3,D
31.11185,74.67958,334.5,0.45,0.63,2019-07-03,0848,N,VIIRS,n,1.0NRT,293.3,6.1,D
30.90722,75.6565,337.2,0.51,0.66,2019-07-03,0848,N,VIIRS,n,1.0NRT,291.9,3.4,D
33.10512,75.10773,335.9,0.5,0.66,2019-07-03,0848,N,VIIRS,n,1.0NRT,293.5,8.9,D
21.81752,69.40681,331.7,0.52,0.41,2019-07-03,0848,N,VIIRS,n,1.0NRT,295.8,1.6,D
31.26713,75.05586,367,0.48,0.64,2019-07-03,0848,N,VIIRS,h,1.0NRT,293.6,15.9,D
30.80806,78.26125,344.9,0.73,0.76,2019-07-03,0848,N,VIIRS,n,1.0NRT,290.5,35.1,D
31.26597,75.0601,367,0.48,0.64,2019-07-03,0848,N,VIIRS,h,1.0NRT,293,12.1,D
31.21844,75.0739,331.8,0.48,0.64,2019-07-03,0848,N,VIIRS,n,1.0NRT,292.3,2.5,D
21.81865,69.40479,336.4,0.52,0.41,2019-07-03,0848,N,VIIRS,n,1.0NRT,296.7,1.6,D
31.31086,75.40804,333.6,0.5,0.66,2019-07-03,0848,N,VIIRS,n,1.0NRT,292.2,5,D
30.80823,78.26603,367,0.73,0.76,2019-07-03,0848,N,VIIRS,h,1.0NRT,293.1,84.9,D
31.26566,75.05495,367,0.48,0.64,2019-07-03,0848,N,VIIRS,h,1.0NRT,292.9,12.1,D
33.28796,74.10567,332.4,0.44,0.62,2019-07-03,0848,N,VIIRS,n,1.0NRT,294.2,2.9,D
33.11056,75.10518,330.9,0.5,0.66,2019-07-03,0848,N,VIIRS,n,1.0NRT,291.8,4.5,D
32.96935,75.22117,330.2,0.51,0.66,2019-07-03,0848,N,VIIRS,n,1.0NRT,293,3.2,D
33.28747,74.10632,330.5,0.44,0.62,2019-07-03,0848,N,VIIRS,n,1.0NRT,294.1,2.2,D
28.38388,76.92655,335.1,0.71,0.75,2019-07-03,1936,N,VIIRS,n,1.0NRT,264,4.8,N
23.76646,86.03532,308.4,0.53,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,287.8,3.2,N
23.55774,87.24231,324.7,0.46,0.39,2019-07-03,1936,N,VIIRS,n,1.0NRT,285.6,2.4,N
11.30359,79.80512,307,0.6,0.53,2019-07-03,1936,N,VIIRS,n,1.0NRT,293.1,2.7,N
23.54988,87.24568,316.3,0.46,0.39,2019-07-03,1936,N,VIIRS,n,1.0NRT,285,1.6,N
23.55836,87.23776,313.3,0.46,0.39,2019-07-03,1936,N,VIIRS,n,1.0NRT,285.8,2.4,N
11.57613,79.46853,310.9,0.32,0.54,2019-07-03,1936,N,VIIRS,n,1.0NRT,292.1,1,N
23.80743,84.84609,302.4,0.42,0.45,2019-07-03,1936,N,VIIRS,n,1.0NRT,285.9,1.9,N
28.37683,76.92612,302.3,0.71,0.75,2019-07-03,1936,N,VIIRS,n,1.0NRT,264.6,4.8,N
21.2456,79.22572,300.1,0.44,0.62,2019-07-03,1936,N,VIIRS,n,1.0NRT,281.6,2.7,N
11.06465,79.05956,310.3,0.33,0.56,2019-07-03,1936,N,VIIRS,n,1.0NRT,292.6,0.7,N
24.20662,82.71459,307,0.57,0.52,2019-07-03,1936,N,VIIRS,n,1.0NRT,288.4,1.7,N
24.20625,82.71042,305.3,0.57,0.52,2019-07-03,1936,N,VIIRS,n,1.0NRT,288.4,1.4,N
22.05448,88.12402,324.5,0.42,0.37,2019-07-03,1936,N,VIIRS,n,1.0NRT,289,5.3,N
15.17426,76.65692,303,0.55,0.68,2019-07-03,1936,N,VIIRS,n,1.0NRT,272.6,1.5,N
23.75703,85.8554,328.5,0.55,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,289.8,7.2,N
23.88711,85.0087,332.9,0.41,0.45,2019-07-03,1936,N,VIIRS,n,1.0NRT,285.8,2.3,N
23.88758,85.00472,299.8,0.41,0.45,2019-07-03,1936,N,VIIRS,n,1.0NRT,282.7,2.3,N
23.75257,85.8588,316.7,0.55,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,290.6,4.5,N
25.43386,83.4715,317.9,0.53,0.5,2019-07-03,1936,N,VIIRS,n,1.0NRT,288.6,3,N
23.75717,85.85399,330.1,0.55,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,289.9,4.5,N
23.75327,85.85336,313.3,0.55,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,289.8,4.5,N
24.17525,82.64234,304.1,0.57,0.52,2019-07-03,1936,N,VIIRS,n,1.0NRT,288.4,1.1,N
13.15839,80.28381,309.1,0.59,0.53,2019-07-03,1936,N,VIIRS,n,1.0NRT,292.6,4.9,N
23.69392,87.11667,303.2,0.47,0.4,2019-07-03,1936,N,VIIRS,n,1.0NRT,286.5,2,N
25.66478,91.9119,302.8,0.39,0.36,2019-07-03,1936,N,VIIRS,n,1.0NRT,288.1,0.7,N
23.75313,85.8548,322.6,0.55,0.42,2019-07-03,1936,N,VIIRS,n,1.0NRT,290.9,7.6,N
23.77274,87.10825,303.7,0.47,0.4,2019-07-03,1936,N,VIIRS,n,1.0NRT,287.6,1.7,N
23.69247,87.12384,303.3,0.47,0.4,2019-07-03,1936,N,VIIRS,n,1.0NRT,283.7,1,N
29.90721,74.95374,308.8,0.51,0.5,2019-07-03,2112,N,VIIRS,n,1.0NRT,296.6,1.8,N
27.15436,79.74194,295.1,0.56,0.69,2019-07-03,2112,N,VIIRS,n,1.0NRT,285.1,3.5,N
22.93738,69.69527,307.6,0.52,0.42,2019-07-03,2118,N,VIIRS,n,1.0NRT,292.8,2.7,N
22.96,70.44817,304.3,0.38,0.43,2019-07-03,2118,N,VIIRS,n,1.0NRT,280.6,1.2,N
22.41752,69.04043,301.5,0.49,0.41,2019-07-03,2118,N,VIIRS,n,1.0NRT,275,0.5,N
22.9593,70.45187,314.6,0.38,0.43,2019-07-03,2118,N,VIIRS,n,1.0NRT,280.7,1.2,N
22.93847,69.69919,309.6,0.52,0.42,2019-07-03,2118,N,VIIRS,n,1.0NRT,292.7,3.5,N
22.31532,69.86516,306.5,0.55,0.42,2019-07-03,2118,N,VIIRS,n,1.0NRT,287.7,3.2,N
23.78272,86.39511,332.7,0.57,0.52,2019-07-04,0648,N,VIIRS,n,1.0NRT,291.5,8.5,D
27.05397,84.07569,344,0.34,0.56,2019-07-04,0648,N,VIIRS,n,1.0NRT,289.9,4.6,D
27.46925,95.42325,335.5,0.4,0.37,2019-07-04,0648,N,VIIRS,n,1.0NRT,292,1.9,D
11.16496,77.80504,330.1,0.41,0.45,2019-07-04,0824,N,VIIRS,n,1.0NRT,292.5,1.6,D
14.5996,79.94494,340.8,0.63,0.54,2019-07-04,0824,N,VIIRS,n,1.0NRT,295.9,27.1,D
14.60032,79.9509,343.1,0.63,0.54,2019-07-04,0824,N,VIIRS,n,1.0NRT,294.7,26.3,D
8.75803,77.96154,346.4,0.39,0.44,2019-07-04,0824,N,VIIRS,n,1.0NRT,301.9,4.1,D
14.7171,79.99664,367,0.32,0.55,2019-07-04,0824,N,VIIRS,h,1.0NRT,294.4,16.9,D
16.27859,77.06277,342.3,0.43,0.46,2019-07-04,0824,N,VIIRS,n,1.0NRT,296.1,10.2,D
12.02413,78.9479,341.6,0.5,0.49,2019-07-04,0824,N,VIIRS,n,1.0NRT,291,7.8,D
15.64911,80.09262,332.6,0.33,0.56,2019-07-04,0824,N,VIIRS,n,1.0NRT,293.7,4.7,D
8.88206,77.90404,333.5,0.39,0.44,2019-07-04,0824,N,VIIRS,n,1.0NRT,298.7,2.5,D
9.99693,77.50491,331.5,0.57,0.43,2019-07-04,0824,N,VIIRS,n,1.0NRT,298.4,1.3,D
16.41802,77.28283,335.5,0.45,0.47,2019-07-04,0830,N,VIIRS,n,1.0NRT,295.7,3.5,D
22.95967,70.44927,342.4,0.39,0.36,2019-07-04,0830,N,VIIRS,n,1.0NRT,300.4,7.2,D
31.65382,75.88991,333.9,0.56,0.52,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.5,3.6,D
31.55804,75.10364,336.9,0.51,0.49,2019-07-04,0830,N,VIIRS,n,1.0NRT,295.2,5.5,D
18.18629,76.24349,342.6,0.41,0.45,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.4,2.9,D
31.55754,75.10069,331.6,0.51,0.49,2019-07-04,0830,N,VIIRS,n,1.0NRT,295,1.8,D
31.39127,75.40949,330.2,0.53,0.5,2019-07-04,0830,N,VIIRS,n,1.0NRT,295.3,3,D
31.37853,75.47919,330.5,0.53,0.5,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.5,3.4,D
31.37656,75.48238,332.3,0.53,0.5,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.8,2.7,D
31.35637,75.46763,334.1,0.53,0.5,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.5,3.6,D
25.74986,71.40665,349.8,0.43,0.38,2019-07-04,0830,N,VIIRS,n,1.0NRT,305.8,7.9,D
33.26199,74.02955,340.9,0.46,0.47,2019-07-04,0830,N,VIIRS,n,1.0NRT,303.6,3.2,D
33.26635,74.02895,340.4,0.46,0.47,2019-07-04,0830,N,VIIRS,n,1.0NRT,302,3.2,D
33.2626,74.03152,330.7,0.46,0.47,2019-07-04,0830,N,VIIRS,l,1.0NRT,302.8,1.8,D
33.26215,74.02648,335,0.46,0.47,2019-07-04,0830,N,VIIRS,n,1.0NRT,302.7,1.8,D
33.26697,74.03088,330.2,0.46,0.47,2019-07-04,0830,N,VIIRS,l,1.0NRT,301.9,1.8,D
33.26652,74.02597,332.2,0.46,0.47,2019-07-04,0830,N,VIIRS,n,1.0NRT,301.6,1.8,D
31.21765,75.07233,348.8,0.5,0.49,2019-07-04,0830,N,VIIRS,n,1.0NRT,295.2,10.7,D
31.21311,75.07289,341.1,0.5,0.49,2019-07-04,0830,N,VIIRS,n,1.0NRT,295.2,6.5,D
31.65861,75.88937,342.5,0.56,0.52,2019-07-04,0830,N,VIIRS,n,1.0NRT,294.1,13.1,D
17.70697,75.90573,338.8,0.38,0.43,2019-07-04,0830,N,VIIRS,n,1.0NRT,296.9,4.2,D
25.79854,82.77813,295.1,0.58,0.7,2019-07-04,1918,N,VIIRS,n,1.0NRT,283.9,3.4,N
25.79775,82.79005,295.5,0.58,0.7,2019-07-04,1918,N,VIIRS,n,1.0NRT,284.3,4.5,N
22.79437,86.1999,313.5,0.33,0.55,2019-07-04,1918,N,VIIRS,n,1.0NRT,279.1,1.6,N
22.37602,87.28081,298.9,0.55,0.51,2019-07-04,1918,N,VIIRS,n,1.0NRT,269.7,1.1,N
23.71272,85.28337,305.5,0.38,0.59,2019-07-04,1918,N,VIIRS,n,1.0NRT,275.4,0.6,N
23.55896,87.24275,309.4,0.58,0.52,2019-07-04,1918,N,VIIRS,n,1.0NRT,268.5,1.7,N
25.87836,81.95009,295.1,0.65,0.73,2019-07-04,1918,N,VIIRS,n,1.0NRT,283.7,2.9,N
25.66622,81.44573,295.4,0.7,0.75,2019-07-04,1918,N,VIIRS,n,1.0NRT,283.7,6.4,N
25.85974,82.55141,295.7,0.6,0.7,2019-07-04,1918,N,VIIRS,n,1.0NRT,283.8,3.3,N
23.56066,87.2412,306.4,0.58,0.52,2019-07-04,1918,N,VIIRS,n,1.0NRT,268.3,2.6,N
22.80013,86.09117,316.5,0.33,0.56,2019-07-04,1918,N,VIIRS,n,1.0NRT,280.1,2,N
22.78348,86.20526,303.9,0.33,0.55,2019-07-04,1918,N,VIIRS,n,1.0NRT,278,0.7,N
22.85695,86.05698,302.7,0.34,0.56,2019-07-04,1918,N,VIIRS,n,1.0NRT,274.1,0.4,N
25.86446,82.54737,295.2,0.6,0.71,2019-07-04,1918,N,VIIRS,n,1.0NRT,284,2.8,N
23.36458,83.22273,298,0.58,0.69,2019-07-04,2054,N,VIIRS,n,1.0NRT,282.6,2.8,N
23.35829,83.22093,308.5,0.58,0.69,2019-07-04,2054,N,VIIRS,n,1.0NRT,282.2,3.4,N
25.28794,83.10513,296.3,0.51,0.66,2019-07-04,2054,N,VIIRS,n,1.0NRT,286.3,4.2,N
29.90845,74.95311,319.1,0.44,0.39,2019-07-04,2054,N,VIIRS,n,1.0NRT,292.3,3.8,N
29.90928,74.94855,310.9,0.44,0.39,2019-07-04,2054,N,VIIRS,n,1.0NRT,292,3.5,N
23.4305,68.71035,308.6,0.4,0.37,2019-07-04,2100,N,VIIRS,n,1.0NRT,297.6,2.8,N
11.30063,79.80792,301.2,0.61,0.71,2019-07-04,2100,N,VIIRS,n,1.0NRT,281.4,2.6,N
19.02193,72.89251,306.4,0.5,0.41,2019-07-04,2100,N,VIIRS,n,1.0NRT,285.8,1.5,N
17.30902,77.4756,299.4,0.33,0.56,2019-07-04,2100,N,VIIRS,n,1.0NRT,280.8,0.3,N
22.93172,69.70371,321.6,0.38,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,296,3.3,N
22.95872,70.45265,324,0.39,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,291.8,3.8,N
22.93619,69.69685,317.7,0.38,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,295.5,2.1,N
22.90862,69.6995,308.4,0.38,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,295.8,2.6,N
22.9323,69.69998,313.6,0.38,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,295.7,2.1,N
22.95932,70.44891,317.7,0.39,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,291.4,3.3,N
22.33904,69.85479,310.3,0.38,0.36,2019-07-04,2100,N,VIIRS,n,1.0NRT,296,2.5,N
23.77773,86.3939,334.8,0.56,0.69,2019-07-05,0630,N,VIIRS,n,1.0NRT,288.5,12.3,D
23.78041,86.39299,339.8,0.56,0.69,2019-07-05,0630,N,VIIRS,n,1.0NRT,288.4,8.9,D
19.11721,77.21101,330.6,0.41,0.37,2019-07-05,0806,N,VIIRS,n,1.0NRT,299.2,1.7,D
9.46413,78.12733,342.5,0.39,0.36,2019-07-05,0806,N,VIIRS,n,1.0NRT,306.2,8.6,D
8.85273,78.13326,333.3,0.39,0.36,2019-07-05,0806,N,VIIRS,n,1.0NRT,301.9,5.2,D
18.36477,76.46078,347.8,0.39,0.36,2019-07-05,0806,N,VIIRS,n,1.0NRT,300.6,6.8,D
16.33031,76.86848,336.1,0.39,0.36,2019-07-05,0806,N,VIIRS,n,1.0NRT,290.4,5.9,D
10.62578,79.49586,335.7,0.42,0.38,2019-07-05,0806,N,VIIRS,n,1.0NRT,297.8,2.8,D
9.06301,77.77787,340.5,0.38,0.36,2019-07-05,0806,N,VIIRS,n,1.0NRT,306.7,2.7,D
30.94046,75.39326,336.2,0.44,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.9,2,D
26.91142,83.13313,342.9,0.35,0.57,2019-07-05,0812,N,VIIRS,n,1.0NRT,291.4,4.5,D
26.91045,83.1324,346.8,0.35,0.57,2019-07-05,0812,N,VIIRS,n,1.0NRT,291.5,7.8,D
31.063,74.67911,341.9,0.42,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,303.6,5.6,D
31.1603,75.45975,331.6,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,299.5,1.6,D
31.10046,74.66794,347,0.42,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,303.9,4.5,D
31.07027,75.28259,334.3,0.44,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.9,5.2,D
31.04956,75.23415,333.9,0.44,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.4,3.8,D
30.88499,74.36209,339.4,0.41,0.37,2019-07-05,0812,N,VIIRS,n,1.0NRT,302.6,5.4,D
31.1601,75.23058,332.8,0.44,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.7,3,D
31.15951,75.22595,335.1,0.44,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.3,2.4,D
31.05323,75.34721,337.8,0.44,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.1,4,D
29.91053,74.95061,341.8,0.42,0.38,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.6,3.8,D
31.07281,75.38681,330.4,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,299.9,1.6,D
31.07392,75.33894,332.1,0.44,0.39,2019-07-05,0812,N,VIIRS,l,1.0NRT,304.1,2.1,D
31.22196,75.47034,339.2,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.9,5.3,D
31.10397,75.38763,334.8,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,301,1.9,D
31.12057,75.37523,338.2,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.9,2.8,D
31.12533,75.35531,336.1,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,301.6,2.2,D
31.21983,75.46901,341.6,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.9,7,D
31.36916,75.85529,337,0.47,0.4,2019-07-05,0812,N,VIIRS,n,1.0NRT,299.8,3.9,D
30.8802,75.4776,347.7,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,302.5,5.5,D
30.66871,75.85389,336.4,0.46,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.9,3,D
31.19287,75.37251,331.4,0.45,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,298.3,1.7,D
30.66931,75.85871,330.9,0.46,0.39,2019-07-05,0812,N,VIIRS,n,1.0NRT,300.1,3,D
27.12029,79.59645,333.3,0.43,0.46,2019-07-05,0812,N,VIIRS,n,1.0NRT,293,5,D
