index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
846157,22.79155,86.19886,341.2,0.42,0.38,2019-03-01,734,N,VIIRS,n,1,304.1,4.7,3
846175,22.79501,86.19832,330.3,0.42,0.38,2019-03-01,734,N,VIIRS,l,1,303.6,2.3,3
846176,22.79099,86.19476999999999,334.0,0.42,0.38,2019-03-01,734,N,VIIRS,n,1,302.9,4.7,3
846621,22.79145,86.20042,336.5,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,291.7,3.2,3
846631,22.78398,86.20304,306.8,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,291.2,1.8,2
846632,22.79825,86.20181,339.2,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,292.0,4.8,2
846638,22.79485,86.2011,318.4,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,290.2,3.2,3
846648,22.85761,86.05709,302.0,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,288.7,0.9,2
846656,22.7969,86.20979,322.4,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,290.1,1.2,3
846659,22.9425,85.96799999999999,299.3,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,287.6,0.6,2
846660,22.79935,86.09116999999999,318.5,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,291.5,1.6,2
846662,22.78805,86.19975,307.6,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,292.4,1.0,3
846663,22.78872,86.19577,301.9,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,291.5,1.0,3
846665,22.79758,86.20579000000001,300.1,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,289.6,1.2,3
846666,22.59215,85.90625,303.2,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,289.0,1.1,0
846667,22.58877,85.90559,317.2,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,291.0,1.1,2
846668,22.96235,85.99942,297.7,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,287.2,0.3,0
846681,22.630029999999998,86.17787,299.1,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,288.8,0.6,0
846682,22.87387,86.06439,301.3,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,287.9,0.4,2
846703,23.54598,86.54562,296.6,0.42,0.37,2019-03-01,2002,N,VIIRS,n,1,286.3,0.4,2
846731,22.78943,86.21239,310.4,0.41,0.37,2019-03-01,2002,N,VIIRS,n,1,289.1,0.9,2
846732,23.54939,86.54630999999999,296.5,0.42,0.37,2019-03-01,2002,N,VIIRS,n,1,286.2,0.4,2
846784,22.05208,85.46603,301.6,0.4,0.37,2019-03-01,2003,N,VIIRS,n,1,287.6,0.6,2
846794,21.992079999999998,85.3279,297.6,0.4,0.37,2019-03-01,2003,N,VIIRS,n,1,286.7,0.7,3
846823,22.055429999999998,85.46667,298.2,0.4,0.37,2019-03-01,2003,N,VIIRS,n,1,287.9,0.6,2
847235,22.79074,86.19846,343.8,0.42,0.38,2019-03-02,715,N,VIIRS,n,1,305.2,6.2,3
847236,22.67511,86.62040999999999,331.4,0.41,0.37,2019-03-02,715,N,VIIRS,n,1,301.3,1.4,0
847238,22.79351,86.19367,331.2,0.42,0.38,2019-03-02,715,N,VIIRS,n,1,300.5,2.6,3
847242,22.085639999999998,86.78293000000001,350.7,0.41,0.37,2019-03-02,715,N,VIIRS,n,1,306.2,26.2,0
847246,22.64218,86.54821,330.8,0.41,0.37,2019-03-02,715,N,VIIRS,l,1,302.9,5.1,0
847335,23.283929999999998,85.22038,330.6,0.46,0.39,2019-03-02,715,N,VIIRS,l,1,302.8,4.3,0
847336,23.35497,85.36198,330.3,0.45,0.39,2019-03-02,715,N,VIIRS,n,1,300.5,1.5,0
847886,22.94215,85.96875,304.1,0.44,0.39,2019-03-02,1943,N,VIIRS,n,1,287.7,0.8,2
847887,22.963,85.99659,300.2,0.44,0.39,2019-03-02,1943,N,VIIRS,n,1,287.3,0.7,0
847892,22.85775,86.05605,300.8,0.44,0.38,2019-03-02,1943,N,VIIRS,n,1,288.0,0.8,2
847898,22.8748,86.06319,299.2,0.44,0.38,2019-03-02,1943,N,VIIRS,n,1,288.1,0.7,2
847969,22.79488,86.19923,318.5,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,290.8,2.1,3
847975,22.79927,86.09153,313.7,0.44,0.38,2019-03-02,1944,N,VIIRS,n,1,290.4,2.1,2
847981,22.787879999999998,86.19809000000001,305.0,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,291.6,1.0,3
847982,22.78728,86.20232,303.9,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,291.4,1.0,3
847983,22.78668,86.20654,302.5,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,292.2,1.5,2
847984,22.59169,85.90399000000001,305.0,0.44,0.39,2019-03-02,1944,N,VIIRS,n,1,290.0,1.0,2
847985,22.58814,85.90342,304.0,0.44,0.39,2019-03-02,1944,N,VIIRS,n,1,289.5,1.0,2
847986,22.79138,86.19866,317.6,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,293.9,2.1,3
847988,22.77737,86.19637,298.6,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,288.3,1.0,2
847989,22.58755,85.90775,299.1,0.44,0.39,2019-03-02,1944,N,VIIRS,n,1,288.2,0.7,2
847992,22.79019,86.20709000000001,310.8,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,291.2,1.6,2
848005,21.99155,85.32368000000001,297.9,0.46,0.39,2019-03-02,1944,N,VIIRS,n,1,286.8,0.5,3
848006,21.99094,85.32822,297.1,0.46,0.39,2019-03-02,1944,N,VIIRS,n,1,286.3,0.5,3
848041,22.78959,86.21131,314.4,0.43,0.38,2019-03-02,1944,N,VIIRS,n,1,290.2,1.6,2
848042,22.0539,85.46722,301.5,0.46,0.39,2019-03-02,1944,N,VIIRS,n,1,287.8,0.6,2
849982,21.99116,85.32473,298.9,0.58,0.7,2019-03-04,1906,N,VIIRS,n,1,287.1,0.7,3
850007,22.85824,86.05768,300.6,0.56,0.69,2019-03-04,2046,N,VIIRS,n,1,285.6,0.5,2
850014,22.80392,86.08906,299.1,0.57,0.69,2019-03-04,2046,N,VIIRS,n,1,286.1,1.9,2
851176,22.79255,86.20942,302.9,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,290.9,2.0,2
851178,22.79743,86.09203000000001,302.5,0.58,0.52,2019-03-05,2027,N,VIIRS,n,1,289.7,1.4,2
851182,22.58905,85.90471,301.3,0.57,0.52,2019-03-05,2027,N,VIIRS,n,1,290.0,1.0,2
851183,22.78901,86.20246,315.0,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,291.7,2.0,2
851187,22.78304,86.2069,303.6,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,290.1,2.1,2
851190,22.794970000000003,86.19803,302.1,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,291.1,1.9,3
851193,22.7902,86.19685,309.1,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,292.7,1.9,3
851195,22.7878,86.20814,315.4,0.59,0.53,2019-03-05,2027,N,VIIRS,n,1,291.4,2.0,2
851203,23.5482,86.54731,299.7,0.6,0.53,2019-03-05,2027,N,VIIRS,n,1,287.6,0.7,2
852407,22.78895,86.19872,337.3,0.49,0.4,2019-03-06,740,N,VIIRS,n,1,300.2,4.4,3
852453,22.459220000000002,86.80404,330.1,0.52,0.42,2019-03-06,740,N,VIIRS,n,1,299.8,4.5,0
852492,22.04831,86.8889,332.4,0.52,0.41,2019-03-06,740,N,VIIRS,n,1,299.3,2.3,0
852688,23.35756,85.4103,333.1,0.46,0.39,2019-03-06,741,N,VIIRS,n,1,298.8,4.0,0
853074,22.96208,85.99786,299.2,0.46,0.39,2019-03-06,2008,N,VIIRS,n,1,288.8,0.6,0
853111,22.053079999999998,85.46544,305.6,0.45,0.39,2019-03-06,2009,N,VIIRS,n,1,289.7,1.2,2
853119,22.79185,86.21049000000001,305.0,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,290.7,1.5,2
853120,21.99041,85.32535,303.4,0.44,0.39,2019-03-06,2009,N,VIIRS,n,1,289.0,0.7,3
853177,22.587629999999997,85.90502,306.8,0.46,0.39,2019-03-06,2009,N,VIIRS,n,1,290.6,0.9,2
853179,22.59121,85.90576999999999,299.6,0.46,0.39,2019-03-06,2009,N,VIIRS,n,1,289.5,0.9,2
853180,22.79629,86.2067,309.9,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,290.4,1.4,2
853191,22.79711,86.20212,302.7,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,290.6,0.9,3
853197,22.857029999999998,86.05695,303.2,0.46,0.39,2019-03-06,2009,N,VIIRS,n,1,290.0,0.8,2
853205,22.802139999999998,86.09007,302.0,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,289.9,0.9,2
853212,22.79853,86.08931,305.1,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,290.1,1.0,2
853215,22.790689999999998,86.19601,303.5,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,292.8,1.4,3
853217,22.785439999999998,86.20435,308.6,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,292.5,1.8,2
853220,22.79349,86.20133,315.2,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,290.6,1.4,3
853221,22.78906,86.20512,312.3,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,291.9,1.5,2
853314,22.78987,86.20057,309.7,0.47,0.4,2019-03-06,2009,N,VIIRS,n,1,292.5,1.4,3
854474,22.46857,86.80236,343.8,0.38,0.36,2019-03-07,721,N,VIIRS,n,1,300.3,4.5,0
854475,22.4743,86.83959,333.8,0.38,0.36,2019-03-07,721,N,VIIRS,n,1,300.2,3.3,0
854476,22.46527,86.80294,367.0,0.38,0.36,2019-03-07,721,N,VIIRS,h,1,302.5,8.0,0
854477,22.46769,86.84076999999999,338.0,0.38,0.36,2019-03-07,721,N,VIIRS,n,1,300.9,4.5,0
854480,22.67954,86.54558,344.5,0.39,0.36,2019-03-07,721,N,VIIRS,n,1,301.1,6.3,0
854481,22.67565,86.54243000000001,336.0,0.39,0.36,2019-03-07,721,N,VIIRS,n,1,299.4,3.6,0
854482,22.64705,86.48980999999999,330.8,0.39,0.36,2019-03-07,721,N,VIIRS,n,1,300.4,2.7,3
854483,22.643729999999998,86.4904,339.2,0.39,0.36,2019-03-07,721,N,VIIRS,n,1,301.4,2.7,3
854495,22.63984,86.48727,330.5,0.39,0.36,2019-03-07,721,N,VIIRS,l,1,300.6,2.1,0
854505,22.69848,86.73401,333.9,0.38,0.36,2019-03-07,721,N,VIIRS,n,1,301.1,2.1,0
855544,22.87247,86.06392,300.7,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,288.5,0.8,2
855550,22.78944,86.20634,309.0,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,292.8,1.2,3
855552,22.79058,86.19870999999999,323.9,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,296.8,3.2,3
855554,22.79391,86.1993,325.0,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,293.3,3.2,3
855557,22.796120000000002,86.20749,330.3,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,296.4,7.7,3
855563,22.790010000000002,86.20251999999999,309.2,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,294.7,1.2,3
855567,22.79725,86.19986999999999,308.5,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,293.1,1.1,3
855568,22.79982,86.0906,316.6,0.39,0.37,2019-03-07,1950,N,VIIRS,n,1,292.8,2.1,2
855569,22.8563,86.05719,304.9,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,290.0,0.8,2
855573,22.79115,86.19489,330.6,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,296.0,3.2,3
855574,22.7861,86.20575,309.9,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,296.6,1.4,2
855575,22.78333,86.20135,303.0,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,292.9,1.4,2
855577,22.857570000000003,85.79266,314.0,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,290.2,0.5,0
855582,22.788870000000003,86.21014,305.7,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,292.3,0.8,2
855589,23.34856,86.38255,297.9,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,287.9,0.3,0
855590,22.59027,85.90592,309.6,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,291.2,1.3,2
855592,22.586920000000003,85.90533,307.5,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,290.8,1.1,2
855596,22.96255,85.99956999999999,302.7,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,288.5,0.6,0
855598,22.05436,85.46719,299.9,0.4,0.37,2019-03-07,1950,N,VIIRS,n,1,288.3,0.4,2
855630,22.79221,86.21070999999999,307.2,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,291.8,0.8,2
855631,21.99116,85.32555,305.7,0.41,0.37,2019-03-07,1950,N,VIIRS,n,1,288.4,0.8,0
855635,23.54738,86.54502,302.0,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,288.1,0.8,2
855715,22.79668,86.20368,309.2,0.39,0.36,2019-03-07,1950,N,VIIRS,n,1,291.3,7.7,3
856555,22.797220000000003,86.20591999999999,333.3,0.4,0.44,2019-03-08,703,N,VIIRS,l,1,303.9,7.1,3
856557,22.44024,86.76045,333.2,0.56,0.43,2019-03-08,703,N,VIIRS,n,1,302.3,2.5,0
856558,22.47566,86.77551,335.7,0.56,0.43,2019-03-08,703,N,VIIRS,n,1,303.4,4.7,0
856569,22.88714,86.01621,350.4,0.41,0.45,2019-03-08,703,N,VIIRS,n,1,303.8,8.3,0
856570,22.67088,86.49081,338.4,0.39,0.44,2019-03-08,703,N,VIIRS,n,1,301.9,4.6,0
856571,22.797929999999997,86.20973000000001,342.3,0.4,0.44,2019-03-08,703,N,VIIRS,n,1,305.8,7.1,3
857909,22.0526,85.46647,303.1,0.45,0.47,2019-03-08,1931,N,VIIRS,n,1,287.8,0.6,2
857913,22.587320000000002,85.90701,308.1,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,289.9,0.9,2
857916,22.58655,85.90573,298.8,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,288.5,0.8,2
857921,22.59079,85.90632,309.8,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,290.7,0.8,2
857934,22.80055,86.08978,313.4,0.42,0.46,2019-03-08,1931,N,VIIRS,n,1,291.8,1.9,2
857935,22.79125,86.20597,304.8,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,293.2,1.0,3
857937,22.872239999999998,86.06173000000001,296.6,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,286.4,0.6,2
857938,22.88665,86.01326,304.5,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,290.7,0.7,0
857940,22.78804,86.19714,304.3,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,294.3,1.4,3
857951,22.790770000000002,86.21003,307.4,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,292.7,1.2,2
857953,22.791729999999998,86.20187,306.3,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,292.8,1.0,3
857957,22.88241,86.01279,300.3,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,290.3,0.7,0
857958,22.88192,86.01691,305.8,0.43,0.46,2019-03-08,1931,N,VIIRS,n,1,288.8,0.7,0
857961,22.6641,86.48355,301.0,0.4,0.44,2019-03-08,1931,N,VIIRS,n,1,289.7,0.8,0
857965,22.78291,86.20483,316.5,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,292.9,3.6,2
857968,22.66455,86.47988000000001,305.1,0.4,0.44,2019-03-08,1931,N,VIIRS,n,1,291.1,0.8,0
857969,22.79542,86.2065,302.9,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,291.1,1.0,3
857972,22.79221,86.19776,310.4,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,295.1,1.6,3
857979,22.79638,86.19835,310.6,0.42,0.45,2019-03-08,1931,N,VIIRS,n,1,293.6,1.6,3
858823,22.660439999999998,86.51175,333.8,0.37,0.58,2019-03-09,644,N,VIIRS,n,1,299.9,1.3,0
858824,22.66229,86.5102,352.7,0.37,0.58,2019-03-09,644,N,VIIRS,n,1,301.0,6.3,0
858830,22.36695,86.84668,348.4,0.36,0.58,2019-03-09,644,N,VIIRS,n,1,302.4,4.5,0
859978,21.98902,85.32663000000001,297.7,0.46,0.64,2019-03-09,1912,N,VIIRS,n,1,286.2,0.4,3
860003,22.05451,85.46512,298.6,0.46,0.63,2019-03-09,1912,N,VIIRS,n,1,288.0,0.8,2
860031,22.58858,85.9039,301.9,0.43,0.62,2019-03-09,1912,N,VIIRS,n,1,290.4,0.9,2
860035,22.59433,85.90451999999999,300.4,0.43,0.62,2019-03-09,1912,N,VIIRS,n,1,289.8,0.7,0
860036,22.80068,86.08736,302.7,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,289.3,1.5,2
860043,22.79113,86.19604,319.5,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,293.1,4.2,3
860047,22.796429999999997,86.20082,304.1,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,290.8,2.0,3
860055,22.78472,86.20383000000001,321.1,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,292.0,3.3,2
860056,22.80031,86.0915,304.0,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,290.2,1.1,2
860058,22.790760000000002,86.20023,316.6,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,292.3,2.0,3
860063,22.78435,86.20801,303.0,0.42,0.61,2019-03-09,1912,N,VIIRS,n,1,290.3,1.0,2
860150,22.80216,86.09054,298.9,0.71,0.75,2019-03-09,2052,N,VIIRS,n,1,286.8,2.7,2
861465,22.65185,86.47064,334.0,0.41,0.6,2019-03-10,805,N,VIIRS,n,1,296.7,3.0,0
861466,22.73899,86.51687,333.0,0.41,0.61,2019-03-10,805,N,VIIRS,n,1,298.2,5.1,0
861710,22.799870000000002,86.09155,330.5,0.39,0.59,2019-03-10,806,N,VIIRS,l,1,303.4,2.3,2
861711,22.788,86.2058,331.7,0.39,0.59,2019-03-10,806,N,VIIRS,l,1,302.1,4.4,2
861940,23.52869,85.69959,299.2,0.33,0.55,2019-03-10,2033,N,VIIRS,n,1,288.7,0.4,0
862066,21.98945,85.32575,303.1,0.34,0.56,2019-03-10,2034,N,VIIRS,n,1,289.1,0.7,3
862092,22.79946,86.09062,315.2,0.36,0.58,2019-03-10,2034,N,VIIRS,n,1,293.2,2.0,2
862094,22.58906,85.90623000000001,308.2,0.36,0.57,2019-03-10,2034,N,VIIRS,n,1,292.2,1.3,2
862101,22.85515,86.0564,305.6,0.36,0.57,2019-03-10,2034,N,VIIRS,n,1,291.0,0.8,2
862104,22.78301,86.20494000000001,309.7,0.37,0.58,2019-03-10,2034,N,VIIRS,n,1,292.2,1.3,2
862105,22.791929999999997,86.20068,308.9,0.37,0.58,2019-03-10,2034,N,VIIRS,n,1,294.4,3.1,3
862106,22.78514,86.20631999999999,326.1,0.37,0.58,2019-03-10,2034,N,VIIRS,n,1,293.3,2.7,2
862110,22.78985,86.19933,312.1,0.37,0.58,2019-03-10,2034,N,VIIRS,n,1,295.2,2.9,3
862111,22.78825,86.20636,319.1,0.37,0.58,2019-03-10,2034,N,VIIRS,n,1,293.6,1.3,2
863505,22.34365,85.66415,330.7,0.55,0.42,2019-03-11,746,N,VIIRS,n,1,301.9,3.6,0
864222,22.79189,86.19498,338.9,0.4,0.44,2019-03-11,747,N,VIIRS,n,1,304.9,3.6,3
864455,22.800320000000003,86.09215,332.8,0.39,0.44,2019-03-11,747,N,VIIRS,l,1,306.9,3.2,2
864470,22.79734,86.20611,334.2,0.4,0.44,2019-03-11,747,N,VIIRS,l,1,304.8,4.9,3
864476,22.78827,86.19939000000001,334.9,0.4,0.44,2019-03-11,747,N,VIIRS,l,1,306.1,3.7,3
864724,21.99154,85.32661,304.0,0.52,0.42,2019-03-11,2015,N,VIIRS,n,1,290.3,0.5,3
864746,22.05248,85.46706999999999,303.5,0.53,0.42,2019-03-11,2015,N,VIIRS,n,1,291.0,0.6,2
864890,22.79012,86.20557,309.1,0.57,0.43,2019-03-11,2015,N,VIIRS,n,1,295.4,2.4,2
864893,22.7999,86.08849000000001,305.4,0.56,0.43,2019-03-11,2015,N,VIIRS,n,1,293.3,1.4,2
864895,22.58812,85.90509,305.7,0.55,0.43,2019-03-11,2015,N,VIIRS,n,1,293.5,1.2,2
864896,22.592,85.90595,303.6,0.55,0.43,2019-03-11,2015,N,VIIRS,n,1,292.8,1.2,0
864897,22.79218,86.19461,306.1,0.57,0.43,2019-03-11,2015,N,VIIRS,n,1,295.2,2.1,3
864909,22.786189999999998,86.20465,311.9,0.57,0.43,2019-03-11,2015,N,VIIRS,n,1,296.5,3.1,2
864911,22.79887,86.09394,304.5,0.56,0.43,2019-03-11,2015,N,VIIRS,n,1,293.2,1.0,2
864914,22.8806,86.00106,311.4,0.55,0.43,2019-03-11,2015,N,VIIRS,n,1,293.3,1.9,0
864922,22.78722,86.1992,305.4,0.57,0.43,2019-03-11,2015,N,VIIRS,n,1,295.1,2.0,3
864925,22.79115,86.20009,312.1,0.57,0.43,2019-03-11,2015,N,VIIRS,n,1,296.0,2.1,3
865737,22.0424,86.89243,338.6,0.39,0.37,2019-03-12,727,N,VIIRS,n,1,302.7,3.4,0
865738,22.0279,86.88701999999999,342.0,0.39,0.37,2019-03-12,727,N,VIIRS,n,1,302.8,4.2,0
867369,22.66244,86.64878,334.8,0.39,0.36,2019-03-12,728,N,VIIRS,n,1,306.8,2.7,0
867372,22.160870000000003,86.70567,334.5,0.39,0.36,2019-03-12,728,N,VIIRS,n,1,303.0,1.6,0
867373,22.56958,86.61375,334.2,0.39,0.36,2019-03-12,728,N,VIIRS,n,1,305.7,2.3,0
867374,22.36775,86.85436999999999,332.7,0.4,0.37,2019-03-12,728,N,VIIRS,l,1,305.6,3.6,0
867376,23.24481,86.75256999999999,332.0,0.4,0.37,2019-03-12,728,N,VIIRS,l,1,305.4,1.1,0
867377,22.795939999999998,86.19896999999999,336.0,0.39,0.36,2019-03-12,728,N,VIIRS,l,1,307.6,2.5,3
867380,22.80031,86.09025,336.9,0.39,0.36,2019-03-12,728,N,VIIRS,l,1,311.2,2.6,2
867382,22.78215,86.70687,333.4,0.39,0.37,2019-03-12,728,N,VIIRS,n,1,304.6,1.7,0
867383,22.79261,86.19953000000001,334.5,0.39,0.36,2019-03-12,728,N,VIIRS,l,1,307.8,2.5,3
867386,22.44386,86.10574,330.3,0.39,0.36,2019-03-12,728,N,VIIRS,l,1,304.1,1.9,0
867389,22.71368,86.76576,336.1,0.39,0.37,2019-03-12,728,N,VIIRS,n,1,305.8,1.6,0
867392,22.46336,86.86208,337.2,0.4,0.37,2019-03-12,728,N,VIIRS,n,1,305.9,2.7,0
867393,22.4657,86.80672,336.8,0.39,0.37,2019-03-12,728,N,VIIRS,n,1,305.7,3.3,0
867400,22.76315,86.71789,330.4,0.39,0.37,2019-03-12,728,N,VIIRS,l,1,305.3,1.1,0
867738,22.79797,86.20291,307.1,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.0,3.5,3
867749,23.287470000000003,85.21503,301.4,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,289.0,0.6,0
867758,22.16648,85.43753000000001,305.1,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,292.6,0.6,0
867791,22.79136,86.20168000000001,313.3,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.3,2.7,3
867795,22.7842,86.2048,314.4,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.8,1.6,2
867796,22.7809,86.20418000000001,310.1,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.0,1.3,2
867798,22.79017,86.20914,312.6,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.6,1.4,2
867804,22.78809,86.20168000000001,315.2,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,297.8,1.6,2
867809,22.78869,86.19796,328.7,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,299.8,3.5,3
867815,22.79871,86.09229,328.0,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,296.4,3.1,2
867821,22.94019,85.96809,303.9,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,293.0,0.7,2
867822,22.96244,85.99908,303.7,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,293.3,0.6,0
867827,22.796770000000002,86.21037,325.5,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,295.3,4.2,2
867844,22.58771,85.90522,315.4,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,295.5,1.2,2
867845,22.59101,85.90583000000001,307.2,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,294.7,1.2,2
867846,22.79526,86.19855,323.6,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,297.1,1.7,3
867847,22.79196,86.19794,307.3,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,297.1,1.7,3
867860,22.79737,86.20664000000001,330.9,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,296.5,3.5,3
867886,22.78957,86.21287,313.0,0.39,0.36,2019-03-12,1956,N,VIIRS,n,1,295.3,1.4,2
867939,22.05424,85.4638,305.0,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,292.2,0.7,2
867946,21.99073,85.3268,308.9,0.38,0.36,2019-03-12,1956,N,VIIRS,n,1,292.3,0.7,3
869310,22.78644,86.58834,333.0,0.47,0.4,2019-03-13,709,N,VIIRS,l,1,306.0,3.3,0
869315,22.827479999999998,86.54399000000001,333.9,0.47,0.4,2019-03-13,709,N,VIIRS,l,1,306.6,1.8,0
869334,22.40581,86.72604,335.6,0.47,0.4,2019-03-13,709,N,VIIRS,l,1,307.3,2.6,0
869386,22.46914,85.62737,333.2,0.53,0.42,2019-03-13,709,N,VIIRS,n,1,304.7,3.4,0
870400,23.34969,85.44376,333.8,0.53,0.42,2019-03-13,709,N,VIIRS,l,1,306.2,4.3,0
870405,23.3469,85.44145999999999,335.6,0.53,0.42,2019-03-13,709,N,VIIRS,n,1,306.6,3.1,0
871413,22.792279999999998,86.19979000000001,316.0,0.51,0.41,2019-03-13,1937,N,VIIRS,n,1,294.7,1.8,3
871419,22.79607,86.20036,306.2,0.51,0.41,2019-03-13,1937,N,VIIRS,n,1,294.4,2.3,3
871429,22.792920000000002,86.19476999999999,306.5,0.51,0.41,2019-03-13,1937,N,VIIRS,n,1,295.0,1.8,3
871433,22.79099,86.20976999999999,312.2,0.51,0.41,2019-03-13,1937,N,VIIRS,n,1,294.5,4.1,2
871436,22.78849,86.19921,310.2,0.51,0.41,2019-03-13,1937,N,VIIRS,n,1,295.9,1.8,3
871442,22.58758,85.90713000000001,308.6,0.53,0.42,2019-03-13,1937,N,VIIRS,n,1,293.1,2.3,2
871480,21.98945,85.32474,300.9,0.56,0.43,2019-03-13,1937,N,VIIRS,n,1,290.4,0.9,3
871481,21.992070000000002,85.32749,302.6,0.56,0.43,2019-03-13,1937,N,VIIRS,n,1,291.1,0.9,3
880633,22.800720000000002,86.08991,302.7,0.67,0.74,2019-03-15,1859,N,VIIRS,n,1,286.2,1.3,2
880634,22.7858,86.20217,305.1,0.66,0.73,2019-03-15,1859,N,VIIRS,n,1,287.6,2.3,2
